ETATS ACHEMINEMENT RIVIERE;ONDE CINEMATIQUE MODIFIEE( 4.3.1.0000 )
DATE_HEURE;2020-07-01 00:00

TRONCON;DEBIT AMONT;DEBIT AVAL;APPORTLAT;HAUTEUR
1;0.543232262135;0.564353525639;0.016932547092;0.103150859475135803223
2;0.543176889420;0.543232262135;0.000001318717;0.100969217717647552490
3;0.000000000000;0.002452515997;0.002452515997;0.034060470759868621826
4;0.539681732655;0.540724396706;0.000423421036;0.100719727575778961182
5;0.014785765670;0.014796187170;0.000010420743;0.039716154336929321289
6;0.000000000000;0.014770649374;0.014770647511;0.090312056243419647217
7;0.000000000000;0.000015116339;0.000015116340;0.009188596159219741821
8;0.516104578972;0.524885535240;0.005025748163;0.099088951945304870605
9;0.000000000000;0.000153936446;0.000153936373;0.009413491003215312958
10;0.515190780163;0.515950620174;0.000116076291;0.098192565143108367920
11;0.000000000000;0.001037772163;0.001037771930;0.020025443285703659058
12;0.513299584389;0.514153003693;0.000084626612;0.098046727478504180908
13;0.000000000000;0.000064130203;0.000064130159;0.004188652150332927704
14;0.511096537113;0.513235449791;0.000805626041;0.073440060019493103027
15;0.000000000000;0.000043178825;0.000043178781;0.005564427468925714493
16;0.510987579823;0.511053383350;0.000000000000;0.097810685634613037109
17;0.509020984173;0.510828733444;0.000248259021;0.097784884274005889893
18;0.000000000000;0.000223345225;0.000223345181;0.006958789192140102386
19;0.506365180016;0.508797645569;0.000254815735;0.097640700638294219971
20;0.502734184265;0.504532635212;0.000219923269;0.097297333180904388428
21;0.000000000000;0.000158684721;0.000158684721;0.005065618548542261124
22;0.501730501652;0.502575516701;0.000098165918;0.097130157053470611572
23;0.000140474891;0.000143743964;0.000003268848;0.004018368199467658997
24;0.000000000000;0.000062067571;0.000062065999;0.006809392478317022324
25;0.000000000000;0.000078407320;0.000078404897;0.008419849909842014313
26;0.500373601913;0.501586735249;0.000153599394;0.066902481019496917725
27;0.000000000000;0.000367422035;0.000367421977;0.015819653868675231934
28;0.499341338873;0.500006198883;0.000108843815;0.096920996904373168945
29;0.491888076067;0.497518837452;0.002129159402;0.096661075949668884277
30;0.000000000000;0.001785660745;0.001786241191;0.008250206708908081055
31;0.486586034298;0.490102410316;0.001060373150;0.095941238105297088623
32;0.000000000000;0.000345944456;0.000345944456;0.008702011778950691223
33;0.484984517097;0.486240088940;0.000118110416;0.076057016849517822266
34;0.000000000000;0.000083538289;0.000083537125;0.006709504406899213791
35;0.483748555183;0.484900981188;0.000073186573;0.095417104661464691162
36;0.000000000000;0.000293489778;0.000293489749;0.008534501306712627411
37;0.483370691538;0.483455061913;0.000000462963;0.095334447920322418213
38;0.471201211214;0.476651072502;0.001382667688;0.091825224459171295166
39;0.469839781523;0.470395982265;0.000030644402;0.093954995274543762207
40;0.439965754747;0.443022280931;0.000120354307;0.091516390442848205566
41;0.431446403265;0.439877152443;0.001481438754;0.091154702007770538330
42;0.415402561426;0.416788876057;0.000050152652;0.089498512446880340576
43;0.409134060144;0.414779752493;0.000607195776;0.089268177747726440430
44;0.000000000000;0.023376835510;0.023377936333;0.037865255028009414673
45;0.379659146070;0.385757237673;0.001840938930;0.088831126689910888672
46;0.374013304710;0.379148513079;0.000259211549;0.088279619812965393066
47;0.000000000000;0.011045220308;0.011045219377;0.034478694200515747070
48;0.357054144144;0.362968087196;0.000405900122;0.086874686181545257568
49;0.350351721048;0.356419950724;0.000371166039;0.086021810770034790039
50;0.334543526173;0.344475209713;0.000949653564;0.084489099681377410889
51;0.318786859512;0.330880224705;0.003032917622;0.082648120820522308350
52;0.316763699055;0.317257225513;0.000039152321;0.080819346010684967041
53;0.309213280678;0.311899781227;0.000137667696;0.080545485019683837891
54;0.000000000000;0.000054487857;0.000054487857;0.003426720155403017998
55;0.306929916143;0.309158802032;0.000200647773;0.078241318464279174805
56;0.000000000000;0.000078222765;0.000078222743;0.004123170394450426102
57;0.305237770081;0.306851685047;0.000046176981;0.079876229166984558105
58;0.300637006760;0.305151343346;0.000534824270;0.079639203846454620361
59;0.300217270851;0.300531029701;0.000004177173;0.079056814312934875488
60;0.000000000000;0.000162943848;0.000162943819;0.006300709210336208344
61;0.297462284565;0.300054341555;0.000210829196;0.078726947307586669922
62;0.296205371618;0.297239184380;0.000074491334;0.078621856868267059326
63;0.000000000000;0.000512374216;0.000512374274;0.010601062327623367310
64;0.292669266462;0.295693010092;0.000255725958;0.078461937606334686279
65;0.277733266354;0.281753212214;0.000553109858;0.077645964920520782471
66;0.000000000000;0.000371245784;0.000371244620;0.006277028005570173264
67;0.271034687757;0.277362018824;0.000963468920;0.077237650752067565918
68;0.266305327415;0.270361423492;0.000327438727;0.076380684971809387207
69;0.000000000000;0.003524907865;0.003524906933;0.019591018557548522949
70;0.262268483639;0.262780427933;0.000044326756;0.053701758384704589844
71;0.000000000000;0.001144186128;0.001144186128;0.013210869394242763519
72;0.248134434223;0.261124283075;0.003998913337;0.075614526867866516113
73;0.008095035329;0.008579575457;0.000482093688;0.021752156317234039307
74;0.006709317211;0.006742942613;0.000028620350;0.026587899774312973022
75;0.002741402248;0.004547554068;0.001788108610;0.023627387359738349915
76;0.000000000000;0.001208055066;0.001207499648;0.013647495768964290619
77;0.000000000000;0.001533347182;0.001532619121;0.012917191721498966217
78;0.000000000000;0.002161763143;0.002049013041;0.018947334960103034973
79;0.000000000000;0.001352092717;0.001351537067;0.010435338132083415985
80;0.225142076612;0.239554852247;0.003951643594;0.074282273650169372559
81;0.223651170731;0.224814951420;0.000209071921;0.072371117770671844482
82;0.000000000000;0.001908674370;0.001908673439;0.014953940175473690033
83;0.213665470481;0.221742495894;0.003417111002;0.072170145809650421143
84;0.208875402808;0.212834194303;0.001715311548;0.071760714054107666016
85;0.202739432454;0.202753528953;0.000007827321;0.072457857429981231689
86;0.196568816900;0.201117515564;0.001749776071;0.072717949748039245605
87;0.187669157982;0.188064858317;0.000263525522;0.071906365454196929932
88;0.000000000000;0.002377753844;0.002376420191;0.017136581242084503174
89;0.184658914804;0.185291409492;0.000123255042;0.072571530938148498535
90;0.170173749328;0.179938599467;0.007180809509;0.072612993419170379639
91;0.169758275151;0.170173749328;0.000246564945;0.070670008659362792969
92;0.165374487638;0.165619716048;0.000033432236;0.071688167750835418701
93;0.000000000000;0.000731697830;0.000731451320;0.013042533770203590393
94;0.160249739885;0.164642795920;0.002951611765;0.071878015995025634766
95;0.000000000000;0.002147304825;0.001962672221;0.017192356288433074951
96;0.151345223188;0.158102437854;0.005793160293;0.071873441338539123535
97;0.054394666106;0.054464548826;0.000069326154;0.043623577803373336792
98;0.038700297475;0.044085472822;0.003924650606;0.039680328220129013062
99;0.030422540382;0.033543821424;0.002673842944;0.036374744027853012085
100;0.028298389167;0.030075319111;0.001635322580;0.035447835922241210938
101;0.023242462426;0.024086834863;0.000785485841;0.034038353711366653442
102;0.021045627072;0.021920640022;0.000864734873;0.033812470734119415283
103;0.000000000000;0.003896773094;0.003962641116;0.028191408142447471619
104;0.016887973994;0.017148854211;0.000245687726;0.029424488544464111328
105;0.000000000000;0.000214211803;0.000214211817;0.006343042012304067612
106;0.016005039215;0.016673762351;0.000638737925;0.030258027836680412292
107;0.000000000000;0.000763622287;0.000763622462;0.010936659760773181915
108;0.015165602788;0.015241416171;0.000068141388;0.029661612585186958313
109;0.000000000000;0.000034455854;0.000015606447;0.006721835583448410034
110;0.013870901428;0.015131146647;0.001277378527;0.029574047774076461792
111;0.000869110052;0.000959935773;0.000064882290;0.013973203487694263458
112;0.000000000000;0.000567372015;0.000567372248;0.010793908499181270599
113;0.000108331646;0.000301738037;0.000193406217;0.007456905208528041840
114;0.000000000000;0.000041632262;0.000041632262;0.003752059768885374069
115;0.000000000000;0.000066699387;0.000066699380;0.011581945233047008514
116;0.012888870202;0.012910965830;0.000016926188;0.028607293963432312012
117;0.000000000000;0.000370315160;0.000370315160;0.008183866739273071289
118;0.012392688543;0.012518554926;0.000109419154;0.028804836794734001160
119;0.010783965699;0.011530291289;0.000428309024;0.028347663581371307373
120;0.007480319589;0.010471066460;0.003231252544;0.027666339650750160217
121;0.001567796222;0.004045770969;0.001582421130;0.021414162591099739075
122;0.000000000000;0.001068019657;0.001365494099;0.013473195955157279968
123;0.000219830123;0.000499776565;0.000251571531;0.010080175474286079407
124;0.000000000000;0.000183494019;0.000183410710;0.006431329064071178436
125;0.000000000000;0.000036336100;0.000036336110;0.004982403479516506195
126;0.000000000000;0.003434548620;0.003434062004;0.019893977791070938110
127;0.000000000000;0.000312899210;0.000312869612;0.010104877874255180359
128;0.000731496140;0.000862397137;0.000158520910;0.014605428092181682587
129;0.000000000000;0.000073531148;0.000034891404;0.009038200601935386658
130;0.000000000000;0.000657964963;0.000595592719;0.013591589406132698059
131;0.000000000000;0.001321821590;0.001285348902;0.014404714107513427734
132;0.003710379126;0.004211553838;0.000500619644;0.022140374407172203064
133;0.000000000000;0.000494537642;0.000494537468;0.011605756357312202454
134;0.000740691263;0.003215841483;0.002304072492;0.020264878869056701660
135;0.000000000000;0.000678973855;0.000670757261;0.010533053427934646606
136;0.000000000000;0.000061717386;0.000061717394;0.005988725926727056503
137;0.000000000000;0.000347221881;0.000299857173;0.008555562235414981842
138;0.004297121428;0.005156476982;0.000792646082;0.027072837576270103455
139;0.000000000000;0.000337347592;0.000288629672;0.008796319365501403809
140;0.002664822619;0.003959774040;0.001054841327;0.029734618961811065674
141;0.000000000000;0.001805243781;0.001805243664;0.028782110661268234253
142;0.000819562003;0.000859578839;0.000036700007;0.013956418260931968689
143;0.000554641068;0.000573573576;0.000016223572;0.011898379772901535034
144;0.000328041613;0.000384202285;0.000056220058;0.010402910411357879639
145;0.000000000000;0.000254535989;0.000254475250;0.007982200011610984802
146;0.000000000000;0.000073505616;0.000073505602;0.006996825803071260452
147;0.000000000000;0.000170438783;0.000164779020;0.011174554936587810516
148;0.000000000000;0.000245988427;0.000245987205;0.011856782250106334686
149;0.000000000000;0.010309192352;0.009946797043;0.040880799293518066406
150;0.090606018901;0.096880674362;0.005189190153;0.076303340494632720947
151;0.073946200311;0.090606018901;0.002458733972;0.058206386864185333252
152;0.068830728531;0.071997731924;0.003155595157;0.079240553081035614014
153;0.054431036115;0.068830728531;0.003271299880;0.050767660140991210938
154;0.054306581616;0.054431036115;0.000123897873;0.076772227883338928223
155;0.001223009545;0.002507666126;0.000609549170;0.026720721274614334106
156;0.000372763549;0.001223009545;0.000443511904;0.006371562369167804718
157;0.000000000000;0.000372763549;0.000372763549;0.013703889213502407074
158;0.051509846002;0.051798913628;0.000530393212;0.078818239271640777588
159;0.001274182228;0.051509846002;0.006433364935;0.046281717717647552490
160;0.000000000000;0.000488892372;0.000440845150;0.010447601787745952606
161;0.000000000000;0.000613786920;0.000557673455;0.012922754511237144470
162;0.000000000000;0.000171502994;0.000171508000;0.011057398281991481781
163;0.000000000000;0.001948470483;0.001948470948;0.021889980882406234741
164;0.000000000000;0.004138561897;0.003894793335;0.019876874983310699463
165;0.000000000000;0.004720308352;0.004704974126;0.023355958983302116394
166;0.000000000000;0.008503954858;0.008502856828;0.035570964217185974121
167;0.000000000000;0.001621914562;0.001588710700;0.016365438699722290039
168;0.004637290724;0.006121871527;0.001449181698;0.023015001788735389709
169;0.000000000000;0.002536066575;0.002543768147;0.018275881186127662659
170;0.000000000000;0.002101224149;0.002101221355;0.021873431280255317688
171;0.000000000000;0.000831271522;0.000831257668;0.015111242420971393585
172;0.000000000000;0.000327131449;0.000327104150;0.007306674495339393616
173;0.000000000000;0.000673251983;0.000673251925;0.007676639128476381302
174;0.010811246000;0.010916057043;0.000104628169;0.025658108294010162354
175;0.010604290292;0.010690694675;0.000086308806;0.033804014325141906738
176;0.000000000000;0.004628777038;0.004627702292;0.021018996834754943848
177;0.000000000000;0.005975512788;0.005975512788;0.020839057862758636475
178;0.000000000000;0.000120551013;0.000120551005;0.005092425271868705750
179;0.000000000000;0.000223102834;0.000223102848;0.008874284103512763977
180;0.000000000000;0.000105978019;0.000105867679;0.004832983948290348053
181;0.000000000000;0.000086439570;0.000086439512;0.004998333752155303955
182;0.000000000000;0.004863915965;0.004863915499;0.023631781339645385742
183;0.000000000000;0.001529625733;0.001528627705;0.020142523571848869324
184;0.000000000000;0.003663303331;0.003663016949;0.039408907294273376465
185;0.000000000000;0.005876518320;0.005876518320;0.040257759392261505127
186;0.000000000000;0.000634205819;0.000634205760;0.011468573473393917084
187;0.000000000000;0.000510641432;0.000510619022;0.013542558066546916962
188;0.000000000000;0.000622797525;0.000622797466;0.014892590232193470001
189;0.000000000000;0.014657533728;0.014655363746;0.042007159441709518433
190;0.000000000000;0.000088597226;0.000088441513;0.006989435292780399323
191;0.000000000000;0.026817511767;0.026817513630;0.065417543053627014160
192;0.000000000000;0.000805217016;0.000805217016;0.024580158293247222900
193;0.000000000000;0.006719626021;0.006719626021;0.056207790970802307129
194;0.000000000000;0.001822508755;0.001822508755;0.029099743813276290894
195;0.000000000000;0.001832538983;0.001832538750;0.020973341539502143860
196;0.000000000000;0.000158834548;0.000158834533;0.017281653359532356262
