IdUhrh;Annee;Mois;Jour;Heure;Apport (mm);Evp (mm);Wetsep (m3);Wetvol (m3);Wetflwi (m3);Wetflwo (m3);Wetprod (mm)
11;2020;5;24;0;0.00;5.80;0.00000;11.44231;11.44231;0.00000;0.00
13;2020;5;24;0;0.00;5.80;0.00000;4.83706;4.83706;0.00000;0.00
17;2020;5;24;0;0.00;5.80;64.49658;877.74359;13.07168;0.00000;0.11
19;2020;5;24;0;0.00;5.80;0.00000;0.04962;0.04962;0.00000;0.00
26;2020;5;24;0;0.00;5.80;10.46092;0.00000;24.82963;0.00000;0.03
2;2020;5;25;0;0.03;3.41;357.24908;3970.59009;137.82150;0.00000;0.45
4;2020;5;25;0;0.04;3.41;0.00000;11.07139;11.07139;0.00000;0.00
11;2020;5;25;0;0.12;3.41;13.74467;0.00000;12.94572;0.00000;0.04
13;2020;5;25;0;0.00;3.41;10.89480;0.00000;8.29989;0.00000;0.01
17;2020;5;25;0;0.00;3.41;62.76046;824.42694;20.13145;0.00000;0.10
19;2020;5;25;0;0.00;3.41;0.04982;0.00000;0.05171;0.00000;0.00
26;2020;5;25;0;0.13;3.41;0.00000;27.95237;27.95237;0.00000;0.00
2;2020;5;26;0;0.00;9.06;348.72391;3521.73340;57.86590;0.00000;0.44
4;2020;5;26;0;0.00;9.06;2.51358;0.00000;4.24962;0.00000;0.01
11;2020;5;26;0;0.00;9.06;0.00000;9.72407;9.72407;0.00000;0.00
13;2020;5;26;0;0.00;9.06;0.00000;3.68495;3.68495;0.00000;0.00
17;2020;5;26;0;0.00;9.06;61.37975;745.68671;10.44926;0.00000;0.10
19;2020;5;26;0;0.00;9.06;0.00000;0.04087;0.04087;0.00000;0.00
26;2020;5;26;0;0.00;9.06;0.00000;0.00000;18.49048;0.00000;0.00
2;2020;5;27;0;0.00;11.81;334.18561;3042.85254;52.60033;0.00000;0.42
4;2020;5;27;0;0.00;11.81;0.00000;3.83630;3.83630;0.00000;0.00
11;2020;5;27;0;0.00;11.81;0.00000;0.00000;7.28905;0.00000;0.00
13;2020;5;27;0;0.00;11.81;0.00000;0.00000;2.77787;0.00000;0.00
17;2020;5;27;0;0.00;11.81;59.23106;659.97675;8.48981;0.00000;0.10
19;2020;5;27;0;0.00;11.81;0.00000;0.00000;0.03004;0.00000;0.00
26;2020;5;27;0;0.00;11.81;0.00000;15.65407;15.65407;0.00000;0.00
2;2020;5;28;0;0.00;4.83;317.28915;2694.82837;45.82562;0.00000;0.40
4;2020;5;28;0;0.00;4.83;2.31790;0.00000;3.16377;0.00000;0.01
11;2020;5;28;0;0.00;4.83;0.00000;6.68787;6.68787;0.00000;0.00
13;2020;5;28;0;0.00;4.83;0.00000;2.36782;2.36782;0.00000;0.00
17;2020;5;28;0;0.00;4.83;56.71863;597.16229;7.59018;0.00000;0.09
19;2020;5;28;0;0.00;4.83;0.00000;0.02708;0.02708;0.00000;0.00
26;2020;5;28;0;0.00;4.83;0.00000;0.00000;12.35349;0.00000;0.00
2;2020;5;29;0;0.01;5.99;303.89963;2379.08691;78.89735;0.00000;0.38
4;2020;5;29;0;0.02;5.99;0.00000;5.43558;5.43558;0.00000;0.00
11;2020;5;29;0;0.05;5.99;0.00000;0.00000;6.76389;0.00000;0.00
13;2020;5;29;0;0.00;5.99;5.78546;0.00000;6.47623;0.00000;0.01
17;2020;5;29;0;0.01;5.99;54.74025;548.00061;21.95277;0.00000;0.09
19;2020;5;29;0;0.00;5.99;0.00000;0.00000;0.04182;0.00000;0.00
26;2020;5;29;0;0.22;5.99;0.00000;23.58808;23.58808;0.00000;0.00
2;2020;5;30;0;0.08;3.03;290.74908;2333.29443;286.92337;0.00000;0.36
4;2020;5;30;0;0.13;3.03;21.95922;1.03195;20.63035;0.00000;0.09
11;2020;5;30;0;0.35;3.03;0.00000;16.33476;16.33476;0.00000;0.00
13;2020;5;30;0;0.02;3.03;0.00000;17.75335;17.75335;0.00000;0.00
17;2020;5;30;0;0.01;3.03;53.09602;530.37408;43.43718;0.00000;0.09
19;2020;5;30;0;0.00;3.03;0.00000;0.07263;0.07263;0.00000;0.00
26;2020;5;30;0;0.53;3.03;46.88827;0.00000;38.26097;0.00000;0.11
2;2020;5;31;0;0.36;1.23;288.75006;3323.91382;1288.52905;0.00000;0.36
4;2020;5;31;0;0.58;1.23;12.17497;70.38428;81.69495;0.00000;0.05
11;2020;5;31;0;1.50;1.23;69.52055;0.00000;48.40455;0.00000;0.19
13;2020;5;31;0;0.08;1.23;20.89713;69.55616;73.85772;0.00000;0.02
17;2020;5;31;0;0.08;1.23;52.48337;684.26532;209.27367;0.00000;0.09
19;2020;5;31;0;0.02;1.23;0.32710;0.00000;0.27521;0.00000;0.00
26;2020;5;31;0;2.86;1.23;0.00000;173.62041;173.62041;0.00000;0.00
2;2020;6;1;0;0.01;2.23;327.39752;3041.01978;80.66889;0.00000;0.41
4;2020;6;1;0;0.02;2.23;54.50501;14.74848;4.86126;0.00000;0.21
11;2020;6;1;0;0.05;2.23;0.00000;7.29049;7.29049;0.00000;0.00
13;2020;6;1;0;0.00;2.23;33.93204;36.69680;4.84512;0.00000;0.04
17;2020;6;1;0;0.00;2.23;57.45098;636.87366;16.44420;0.00000;0.10
19;2020;6;1;0;0.00;2.23;0.00000;0.03630;0.03630;0.00000;0.00
26;2020;6;1;0;0.13;2.23;161.84451;0.00000;16.66730;0.00000;0.39
2;2020;6;2;0;0.00;2.74;317.22131;2726.42090;46.01655;0.00000;0.40
4;2020;6;2;0;0.00;2.74;13.28711;0.00000;2.81987;0.00000;0.05
11;2020;6;2;0;0.00;2.74;5.02420;0.00000;5.44904;0.00000;0.01
13;2020;6;2;0;0.00;2.74;27.04140;8.02900;2.07271;0.00000;0.03
17;2020;6;2;0;0.00;2.74;56.00571;580.41193;7.20526;0.00000;0.09
19;2020;6;2;0;0.00;2.74;0.02125;0.00000;0.02193;0.00000;0.00
26;2020;6;2;0;0.00;2.74;0.00000;11.20210;11.20210;0.00000;0.00
2;2020;6;3;0;0.00;1.76;305.15958;2439.57007;45.19833;0.00000;0.38
4;2020;6;3;0;0.00;1.76;0.00000;2.94680;2.94680;0.00000;0.00
11;2020;6;3;0;0.00;1.76;0.00000;5.44411;5.44411;0.00000;0.00
13;2020;6;3;0;0.00;1.76;9.32772;0.00000;2.68761;0.00000;0.01
17;2020;6;3;0;0.00;1.76;54.19018;531.35425;9.90396;0.00000;0.09
19;2020;6;3;0;0.00;1.76;0.00000;0.02612;0.02612;0.00000;0.00
26;2020;6;3;0;0.04;1.76;14.62942;0.00000;12.47008;0.00000;0.04
2;2020;6;4;0;0.00;5.86;293.35175;2103.74390;43.53137;0.00000;0.37
4;2020;6;4;0;0.00;5.86;0.48632;0.00000;2.71997;0.00000;0.00
11;2020;6;4;0;0.00;5.86;0.00000;0.00000;5.13223;0.00000;0.00
13;2020;6;4;0;0.00;5.86;0.00000;2.04594;2.04594;0.00000;0.00
17;2020;6;4;0;0.00;5.86;52.51778;470.22101;6.78179;0.00000;0.09
19;2020;6;4;0;0.00;5.86;0.00000;0.00000;0.02054;0.00000;0.00
26;2020;6;4;0;0.00;5.86;0.00000;10.41016;10.41016;0.00000;0.00
2;2020;6;5;0;0.00;7.23;278.32758;1766.11975;41.34384;0.00000;0.35
4;2020;6;5;0;0.00;7.23;0.00000;2.53654;2.53654;0.00000;0.00
11;2020;6;5;0;0.00;7.23;0.00000;4.77146;4.77146;0.00000;0.00
13;2020;6;5;0;0.00;7.23;0.34959;0.00000;1.81273;0.00000;0.00
17;2020;6;5;0;0.00;7.23;50.28788;407.88617;6.13664;0.00000;0.08
19;2020;6;5;0;0.00;7.23;0.00000;0.01910;0.01910;0.00000;0.00
26;2020;6;5;0;0.00;7.23;0.00000;0.00000;8.84036;0.00000;0.00
2;2020;6;6;0;0.12;3.66;261.56970;1864.53625;405.21771;0.00000;0.33
4;2020;6;6;0;0.20;3.66;16.75395;12.07831;29.08870;0.00000;0.06
11;2020;6;6;0;0.52;3.66;17.60517;0.00000;19.63126;0.00000;0.05
13;2020;6;6;0;0.03;3.66;0.00000;27.61010;27.61010;0.00000;0.00
17;2020;6;6;0;0.03;3.66;47.81219;422.46207;71.04659;0.00000;0.08
19;2020;6;6;0;0.01;3.66;0.08140;0.00000;0.10161;0.00000;0.00
26;2020;6;6;0;0.92;3.66;0.00000;61.25571;61.25571;0.00000;0.00
2;2020;6;7;0;0.07;3.57;266.65359;1799.04541;247.21046;0.00000;0.33
4;2020;6;7;0;0.12;3.57;24.62555;0.00000;17.46838;0.00000;0.10
11;2020;6;7;0;0.31;3.57;0.00000;13.83055;13.83055;0.00000;0.00
13;2020;6;7;0;0.01;3.57;24.44374;9.72379;10.90112;0.00000;0.03
17;2020;6;7;0;0.01;3.57;48.41185;389.84052;24.40427;0.00000;0.08
19;2020;6;7;0;0.00;3.57;0.00000;0.04253;0.04253;0.00000;0.00
26;2020;6;7;0;0.26;3.57;52.01350;0.00000;21.38521;0.00000;0.13
2;2020;6;8;0;0.00;4.50;263.29044;1514.72168;38.27059;0.00000;0.33
4;2020;6;8;0;0.00;4.50;0.00000;2.34297;2.34297;0.00000;0.00
11;2020;6;8;0;0.00;4.50;2.00812;0.00000;4.12343;0.00000;0.01
13;2020;6;8;0;0.00;4.50;7.51975;0.00000;1.59721;0.00000;0.01
17;2020;6;8;0;0.00;4.50;47.05032;337.80515;5.61265;0.00000;0.08
19;2020;6;8;0;0.00;4.50;0.00000;0.00000;0.01592;0.00000;0.00
26;2020;6;8;0;0.00;4.50;0.00000;8.12163;8.12163;0.00000;0.00
2;2020;6;9;0;0.04;2.62;247.69360;1406.35803;170.83630;0.00000;0.31
4;2020;6;9;0;0.07;2.62;12.15199;0.00000;11.84427;0.00000;0.05
11;2020;6;9;0;0.19;2.62;0.00000;9.93203;9.93203;0.00000;0.00
13;2020;6;9;0;0.01;2.62;0.00000;11.28907;11.28907;0.00000;0.00
17;2020;6;9;0;0.01;2.62;44.71729;317.43549;30.16742;0.00000;0.07
19;2020;6;9;0;0.00;2.62;0.00000;0.04957;0.04957;0.00000;0.00
26;2020;6;9;0;0.35;2.62;24.93333;0.00000;26.51730;0.00000;0.06
2;2020;6;10;0;0.01;5.92;241.25221;1166.65247;72.73605;0.00000;0.30
4;2020;6;10;0;0.02;5.92;0.00000;4.64658;4.64658;0.00000;0.00
11;2020;6;10;0;0.05;5.92;0.00000;0.00000;5.15483;0.00000;0.00
13;2020;6;10;0;0.00;5.92;11.89100;0.00000;5.86450;0.00000;0.01
17;2020;6;10;0;0.01;5.92;43.74084;281.37973;20.61597;0.00000;0.07
19;2020;6;10;0;0.00;5.92;0.00000;0.00000;0.03402;0.00000;0.00
26;2020;6;10;0;0.22;5.92;0.00000;19.81285;19.81285;0.00000;0.00
2;2020;6;11;0;0.02;3.26;225.76840;992.96613;88.50740;0.00000;0.28
4;2020;6;11;0;0.03;3.26;6.81552;0.00000;5.50459;0.00000;0.03
11;2020;6;11;0;0.07;3.26;0.00000;6.06940;6.06940;0.00000;0.00
13;2020;6;11;0;0.01;3.26;0.00000;7.44121;7.44121;0.00000;0.00
17;2020;6;11;0;0.01;3.26;41.90825;256.25568;23.58381;0.00000;0.07
19;2020;6;11;0;0.00;3.26;0.00000;0.03998;0.03998;0.00000;0.00
26;2020;6;11;0;0.26;3.26;22.17371;0.00000;20.82130;0.00000;0.05
2;2020;6;12;0;0.00;2.60;213.21223;785.76599;33.75320;0.00000;0.27
4;2020;6;12;0;0.00;2.60;0.00000;1.97039;1.97039;0.00000;0.00
11;2020;6;12;0;0.00;2.60;2.87404;0.00000;3.68066;0.00000;0.01
13;2020;6;12;0;0.00;2.60;6.82087;0.00000;1.37651;0.00000;0.01
17;2020;6;12;0;0.00;2.60;40.53969;215.30551;4.86416;0.00000;0.07
19;2020;6;12;0;0.00;2.60;0.01727;0.00000;0.01369;0.00000;0.00
26;2020;6;12;0;0.00;2.60;0.00000;6.93075;6.93075;0.00000;0.00
2;2020;6;13;0;0.00;2.20;196.21468;601.12384;33.17632;0.00000;0.25
4;2020;6;13;0;0.00;2.20;2.14176;0.00000;1.85784;0.00000;0.01
11;2020;6;13;0;0.00;2.20;0.00000;3.86030;3.86030;0.00000;0.00
13;2020;6;13;0;0.00;2.20;0.00000;1.43701;1.43701;0.00000;0.00
17;2020;6;13;0;0.00;2.20;38.10987;177.82050;4.82087;0.00000;0.06
19;2020;6;13;0;0.00;2.20;0.00000;0.01447;0.01447;0.00000;0.00
26;2020;6;13;0;0.00;2.20;3.60095;0.00000;6.60790;0.00000;0.01
2;2020;6;14;0;0.00;3.52;178.41730;423.31805;32.03883;0.00000;0.22
4;2020;6;14;0;0.00;3.52;0.00000;1.71398;1.71398;0.00000;0.00
11;2020;6;14;0;0.00;3.52;0.00000;0.00000;3.08866;0.00000;0.00
13;2020;6;14;0;0.00;3.52;1.25043;0.00000;1.32136;0.00000;0.00
17;2020;6;14;0;0.00;3.52;35.60804;140.49814;4.55787;0.00000;0.06
19;2020;6;14;0;0.00;3.52;0.00000;0.00000;0.01207;0.00000;0.00
26;2020;6;14;0;0.00;3.52;0.00000;6.19387;6.19387;0.00000;0.00
2;2020;6;15;0;0.00;5.12;157.53409;256.07013;30.59077;0.00000;0.20
4;2020;6;15;0;0.00;5.12;0.08965;0.00000;2.10531;0.00000;0.00
11;2020;6;15;0;0.00;5.12;0.00000;6.05451;6.05451;0.00000;0.00
13;2020;6;15;0;0.00;5.12;0.00000;1.29306;1.29306;0.00000;0.00
17;2020;6;15;0;0.00;5.12;32.75138;103.70925;4.34185;0.00000;0.05
19;2020;6;15;0;0.00;5.12;0.00000;0.01822;0.01822;0.00000;0.00
26;2020;6;15;0;0.00;5.12;0.00000;0.00000;7.45939;0.00000;0.00
2;2020;6;16;0;0.00;6.61;131.78914;112.08844;31.36268;0.00000;0.17
4;2020;6;16;0;0.00;6.61;0.00000;1.58787;1.58787;0.00000;0.00
11;2020;6;16;0;0.00;6.61;0.00000;0.00000;2.71869;0.00000;0.00
13;2020;6;16;0;0.00;6.61;0.00000;0.00000;1.23989;0.00000;0.00
17;2020;6;16;0;0.00;6.61;29.40522;68.98353;4.39769;0.00000;0.05
19;2020;6;16;0;0.00;6.61;0.00000;0.00000;0.01044;0.00000;0.00
26;2020;6;16;0;0.00;6.61;0.00000;5.19277;5.19277;0.00000;0.00
2;2020;6;17;0;0.00;7.71;98.29095;3.37715;27.47278;0.00000;0.12
4;2020;6;17;0;0.00;7.71;0.00000;0.00000;1.62976;0.00000;0.00
11;2020;6;17;0;0.00;7.71;0.00000;5.31901;5.31901;0.00000;0.00
13;2020;6;17;0;0.00;7.71;0.00000;1.12653;1.12653;0.00000;0.00
17;2020;6;17;0;0.00;7.71;25.44295;37.52129;3.78948;0.00000;0.04
19;2020;6;17;0;0.00;7.71;0.00000;0.01861;0.01861;0.00000;0.00
26;2020;6;17;0;0.00;7.71;0.00000;0.00000;8.83386;0.00000;0.00
2;2020;6;18;0;0.00;9.87;17.84257;0.00000;28.46093;0.00000;0.02
4;2020;6;18;0;0.00;9.87;0.00000;1.37667;1.37667;0.00000;0.00
11;2020;6;18;0;0.00;9.87;0.00000;0.00000;2.39930;0.00000;0.00
13;2020;6;18;0;0.00;9.87;0.00000;0.00000;1.07731;0.00000;0.00
17;2020;6;18;0;0.00;9.87;20.49684;10.81165;3.90508;0.00000;0.03
19;2020;6;18;0;0.00;9.87;0.00000;0.00000;0.00954;0.00000;0.00
26;2020;6;18;0;0.00;9.87;0.00000;4.80530;4.80530;0.00000;0.00
2;2020;6;19;0;0.00;8.66;0.00000;24.39459;24.39459;0.00000;0.00
4;2020;6;19;0;0.00;8.66;0.00000;0.00000;1.45269;0.00000;0.00
11;2020;6;19;0;0.00;8.66;0.00000;3.36199;3.36199;0.00000;0.00
13;2020;6;19;0;0.00;8.66;0.00000;0.94565;0.94565;0.00000;0.00
17;2020;6;19;0;0.00;8.66;8.36561;0.00000;3.26305;0.00000;0.01
19;2020;6;19;0;0.00;8.66;0.00000;0.01397;0.01397;0.00000;0.00
26;2020;6;19;0;0.00;8.66;0.00000;0.00000;5.96605;0.00000;0.00
2;2020;6;20;0;0.00;9.43;22.52740;0.00000;25.11074;0.00000;0.03
4;2020;6;20;0;0.00;9.43;0.00000;1.17130;1.17130;0.00000;0.00
11;2020;6;20;0;0.00;9.43;0.00000;0.00000;2.18204;0.00000;0.00
13;2020;6;20;0;0.00;9.43;0.00000;0.00000;0.91862;0.00000;0.00
17;2020;6;20;0;0.00;9.43;0.00000;3.49241;3.49241;0.00000;0.00
19;2020;6;20;0;0.00;9.43;0.00000;0.00000;0.00823;0.00000;0.00
26;2020;6;20;0;0.00;9.43;0.00000;4.22535;4.22535;0.00000;0.00
2;2020;6;21;0;0.00;9.14;0.00000;21.30271;21.30271;0.00000;0.00
4;2020;6;21;0;0.00;9.14;0.00000;0.00000;1.33841;0.00000;0.00
11;2020;6;21;0;0.00;9.14;0.00000;2.71220;2.71220;0.00000;0.00
13;2020;6;21;0;0.00;9.14;0.00000;0.80509;0.80509;0.00000;0.00
17;2020;6;21;0;0.00;9.14;2.26898;0.00000;2.80940;0.00000;0.00
19;2020;6;21;0;0.00;9.14;0.00000;0.01089;0.01089;0.00000;0.00
26;2020;6;21;0;0.00;9.14;0.00000;0.00000;5.16560;0.00000;0.00
2;2020;6;22;0;0.00;9.24;18.59699;0.00000;22.48925;0.00000;0.02
4;2020;6;22;0;0.00;9.24;0.00000;1.02931;1.02931;0.00000;0.00
11;2020;6;22;0;0.00;9.24;0.00000;0.00000;1.97924;0.00000;0.00
13;2020;6;22;0;0.00;9.24;0.00000;0.00000;0.79675;0.00000;0.00
17;2020;6;22;0;0.00;9.24;0.00000;3.12135;3.12135;0.00000;0.00
19;2020;6;22;0;0.00;9.24;0.00000;0.00000;0.00751;0.00000;0.00
26;2020;6;22;0;0.00;9.24;0.00000;3.73192;3.73192;0.00000;0.00
2;2020;6;23;0;0.01;6.81;0.00000;35.81358;35.81358;0.00000;0.00
4;2020;6;23;0;0.01;6.81;0.00000;0.00000;2.35644;0.00000;0.00
11;2020;6;23;0;0.02;6.81;0.00000;2.77874;2.77874;0.00000;0.00
13;2020;6;23;0;0.00;6.81;0.00000;1.13716;1.13716;0.00000;0.00
17;2020;6;23;0;0.00;6.81;2.78435;0.00000;2.54967;0.00000;0.00
19;2020;6;23;0;0.00;6.81;0.00000;0.00899;0.00899;0.00000;0.00
26;2020;6;23;0;0.00;6.81;0.00000;0.00000;4.38769;0.00000;0.00
2;2020;6;24;0;0.54;1.76;65.55660;1952.23767;1984.81274;0.00000;0.08
4;2020;6;24;0;0.88;1.76;0.00000;125.83245;125.83245;0.00000;0.00
11;2020;6;24;0;2.30;1.76;40.04806;37.20370;70.31107;0.00000;0.11
13;2020;6;24;0;0.09;1.76;7.87828;82.79516;90.17025;0.00000;0.01
17;2020;6;24;0;0.08;1.76;0.00000;216.67793;216.67793;0.00000;0.00
19;2020;6;24;0;0.02;1.76;0.16475;0.09833;0.26829;0.00000;0.00
26;2020;6;24;0;2.81;1.76;0.00000;164.06192;164.06192;0.00000;0.00
2;2020;6;25;0;0.00;3.43;271.04010;1655.94519;21.20522;0.00000;0.34
4;2020;6;25;0;0.00;3.43;66.98907;48.38850;1.02736;0.00000;0.26
11;2020;6;25;0;0.00;3.43;22.31465;0.00000;2.35240;0.00000;0.06
13;2020;6;25;0;0.00;3.43;36.09700;41.19175;0.68079;0.00000;0.04
17;2020;6;25;0;0.00;3.43;38.19593;174.66333;2.72827;0.00000;0.06
19;2020;6;25;0;0.00;3.43;0.04064;0.00000;0.00832;0.00000;0.00
26;2020;6;25;0;0.00;3.43;120.30394;0.00000;3.81204;0.00000;0.29
2;2020;6;26;0;0.00;5.03;255.65669;1358.26538;22.21472;0.00000;0.32
4;2020;6;26;0;0.00;5.03;37.31062;0.00000;0.91495;0.00000;0.14
11;2020;6;26;0;0.00;5.03;0.00000;2.01302;2.01302;0.00000;0.00
13;2020;6;26;0;0.00;5.03;28.17363;7.98691;2.04627;0.00000;0.03
17;2020;6;26;0;0.00;5.03;35.38232;139.19016;8.79493;0.00000;0.06
19;2020;6;26;0;0.00;5.03;0.00000;0.01634;0.01634;0.00000;0.00
26;2020;6;26;0;0.09;5.03;0.00000;8.82309;8.82309;0.00000;0.00
2;2020;6;27;0;0.01;3.92;238.29073;1128.02124;54.55852;0.00000;0.30
4;2020;6;27;0;0.02;3.92;0.00000;3.73054;3.73054;0.00000;0.00
11;2020;6;27;0;0.05;3.92;0.00000;0.00000;3.30482;0.00000;0.00
13;2020;6;27;0;0.00;3.92;8.59106;0.00000;3.68721;0.00000;0.01
17;2020;6;27;0;0.00;3.92;32.64282;112.14964;11.99578;0.00000;0.05
19;2020;6;27;0;0.00;3.92;0.00000;0.00000;0.01953;0.00000;0.00
26;2020;6;27;0;0.13;3.92;1.41497;0.00000;10.80066;0.00000;0.00
2;2020;6;28;0;0.01;4.48;223.08575;908.25354;53.09047;0.00000;0.28
4;2020;6;28;0;0.02;4.48;2.90824;0.00000;3.45341;0.00000;0.01
11;2020;6;28;0;0.05;4.48;0.00000;3.35693;3.35693;0.00000;0.00
13;2020;6;28;0;0.00;4.48;0.00000;3.13114;3.13114;0.00000;0.00
17;2020;6;28;0;0.00;4.48;30.23339;83.98109;8.83245;0.00000;0.05
19;2020;6;28;0;0.00;4.48;0.00000;0.01597;0.01597;0.00000;0.00
26;2020;6;28;0;0.09;4.48;0.00000;8.66226;8.66226;0.00000;0.00
2;2020;6;29;0;0.36;3.35;206.56877;1881.07617;1207.80481;0.00000;0.26
4;2020;6;29;0;0.58;3.35;0.00000;83.81011;83.81011;0.00000;0.00
11;2020;6;29;0;1.53;3.35;42.82757;5.80737;46.99556;0.00000;0.12
13;2020;6;29;0;0.06;3.35;11.28706;52.60402;62.59003;0.00000;0.01
17;2020;6;29;0;0.06;3.35;27.28321;205.38322;153.12340;0.00000;0.05
19;2020;6;29;0;0.02;3.35;0.17933;0.00000;0.19692;0.00000;0.00
26;2020;6;29;0;2.07;3.35;97.69389;27.77307;116.33923;0.00000;0.24
2;2020;6;30;0;0.02;2.09;267.49091;1653.86438;67.93184;0.00000;0.34
4;2020;6;30;0;0.03;2.09;57.98976;24.08257;4.20421;0.00000;0.22
11;2020;6;30;0;0.07;2.09;4.72681;0.00000;4.06200;0.00000;0.01
13;2020;6;30;0;0.00;2.09;30.72875;21.14871;2.48601;0.00000;0.03
17;2020;6;30;0;0.00;2.09;37.47692;169.69487;5.70914;0.00000;0.06
19;2020;6;30;0;0.00;2.09;0.00000;0.01204;0.01204;0.00000;0.00
26;2020;6;30;0;0.04;2.09;18.73631;0.00000;5.89219;0.00000;0.05
